id,exchange,pair,base_currency,stake_currency,is_open,fee_open,fee_open_cost,fee_open_currency,fee_close,fee_close_cost,fee_close_currency,open_rate,open_rate_requested,open_trade_value,close_rate,close_rate_requested,realized_profit,close_profit,close_profit_abs,stake_amount,max_stake_amount,amount,amount_requested,open_date,close_date,stop_loss,stop_loss_pct,initial_stop_loss,initial_stop_loss_pct,is_stop_loss_trailing,max_rate,min_rate,exit_reason,exit_order_status,strategy,enter_tag,timeframe,trading_mode,amount_precision,price_precision,precision_mode,precision_mode_price,contract_size,leverage,is_short,liquidation_price,interest_rate,funding_fees,funding_fee_running,record_version
47,binance,INJ/USDT:USDT,INJ,USDT,0,0.0002,0.6624072,USDT,0.0005,1.642446,USDT,14.154,14.154,3312.6984072,14.038,14.038,-29.77551396,-0.00898829603542667,-29.77551396,3312.036,3312.036,234.0,234.04073991881,"2025-09-11 10:56:14.050294","2025-09-11 17:00:33.138000",13.447,-0.05,13.447,-0.05,0,14.211,13.857,exit_signal,closed,ImprovedADXRSI,"",60,FUTURES,0.1,0.001,4,4,1.0,1.0,0,0.708,0.0,-0.3266607591,0.0,2
48,binance,SOL/USDT:USDT,SOL,USDT,0,0.0002,0.65622372,USDT,0.0002,0.6599544,USDT,226.91,226.91,3281.77482372,228.2,228.2,17.33722188,0.00528287978647715,17.33722188,3281.1186,3281.1186,14.46,14.4608018231039,"2025-09-11 16:00:36.545350","2025-09-11 22:22:58.466000",215.57,-0.05,215.57,-0.05,0,228.27,225.26,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.01,0.01,4,4,1.0,1.0,0,11.35,0.0,0.0,0.0,2
49,binance,SOL/USDT:USDT,SOL,USDT,0,0.0002,0.65601132,USDT,0.0002,0.6596376,USDT,227.94,227.94,3280.71261132,229.2,229.2,16.80798681,0.00512327314254975,16.80798681,3280.0566,3280.0566,14.39,14.3992342152175,"2025-09-11 23:00:24.536617","2025-09-12 00:26:17.883000",216.55,-0.05,216.55,-0.05,0,229.2,227.88,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.01,0.01,4,4,1.0,1.0,0,11.4,0.0,-0.00776426541338428,0.0,2
50,binance,BTC/USDT:USDT,BTC,USDT,0,0.0002,0.64615208,USDT,0.0005,1.6246314,USDT,115384.3,115384.3,3231.40655208,116045.1,116045.1,15.88821999,0.00491681245734092,15.88821999,3230.7604,3230.7604,0.028,0.0284916056705563,"2025-09-12 02:00:26.333001","2025-09-12 18:16:03.061000",109615.1,-0.05,109615.1,-0.05,0,116045.1,114700.0,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.001,0.1,4,4,1.0,1.0,0,5769.2,0.0,-0.343396527264,0.0,2
51,binance,SOL/USDT:USDT,SOL,USDT,0,0.0002,0.6573686,USDT,0.0002,0.66138436,USDT,232.45,232.45,3287.5003686,233.87,233.87,18.76004704,0.00570647754725243,18.76004704,3286.843,3286.843,14.14,14.1427574797727,"2025-09-12 02:00:31.621126","2025-09-12 03:38:42.651000",220.83,-0.05,220.83,-0.05,0,233.87,232.08,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.01,0.01,4,4,1.0,1.0,0,11.62,0.0,0.0,0.0,2
52,binance,LINK/USDT:USDT,LINK,USDT,0,0.0002,0.657487072,USDT,0.0002,0.662115936,USDT,24.431,24.431,3288.092847072,24.603,24.603,21.82471699,0.00663750021822973,21.82471699,3287.43536,3287.43536,134.56,134.561989937914,"2025-09-12 02:00:33.950958","2025-09-12 02:30:46.666000",23.21,-0.05,23.21,-0.05,0,24.612,24.401,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.01,0.001,4,4,1.0,1.0,0,1.222,0.0,0.0,0.0,2
53,binance,DOGE/USDT:USDT,DOGE,USDT,0,0.0002,0.660040458,USDT,0.0005,1.65939375,USDT,0.26103,0.26103,3300.862330458,0.2625,0.2625,16.26577579,0.00492773528902161,16.26577579,3300.20229,3300.20229,12643.0,12643.5115431789,"2025-09-12 04:00:19.415371","2025-09-12 05:15:19.080000",0.24798,-0.05,0.24798,-0.05,0,0.2625,0.2599,roi,closed,ImprovedADXRSI,"",60,FUTURES,1.0,1.0e-05,4,4,1.0,1.0,0,0.01305,0.0,0.0,0.0,2
54,binance,ADA/USDT:USDT,ADA,USDT,0,0.0002,0.6598924,USDT,0.0002,0.65029796,USDT,0.901,0.901,3300.1218924,0.8879,0.8879,-49.61171402,-0.0150332974470589,-49.61171402,3299.462,3299.462,3662.0,3662.9698314273,"2025-09-12 04:00:22.523121","2025-09-12 15:23:51.269000",0.856,-0.05,0.856,-0.05,0,0.9058,0.8824,exit_signal,closed,ImprovedADXRSI,"",60,FUTURES,1.0,0.0001,4,4,1.0,1.0,0,0.0451,0.0,-0.32932366,0.0,2
55,binance,DOGE/USDT:USDT,DOGE,USDT,0,0.0005,1.65269325,USDT,0.0005,1.6632135,USDT,0.26078,0.26078,3307.03919325,0.26244,0.26244,17.39497726,0.00525998521441926,17.39497726,3305.3865,3305.3865,12675.0,12675.3840291286,"2025-09-12 07:00:24.332585","2025-09-12 12:53:17.103000",0.24775,-0.05,0.24775,-0.05,0,0.26244,0.25801,roi,closed,ImprovedADXRSI,"",60,FUTURES,1.0,1.0e-05,4,4,1.0,1.0,0,0.01304,0.0,-0.32961598605,0.0,2
56,binance,ETH/USDT:USDT,ETH,USDT,0,0.0002,0.662005344,USDT,0.0002,0.665767648,USDT,4546.74,4546.74,3310.688725344,4572.58,4572.58,17.15322336,0.00518116464066481,17.15322336,3310.02672,3310.02672,0.728,0.728212973819007,"2025-09-12 15:00:41.770199","2025-09-12 16:31:38.548000",4319.41,-0.05,4319.41,-0.05,0,4572.58,4526.31,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.001,0.01,4,4,1.0,1.0,0,227.34,0.0,-0.330523648,0.0,2
57,binance,SOL/USDT:USDT,SOL,USDT,0,0.0005,1.6497625,USDT,0.0005,1.6601275,USDT,238.75,238.75,3301.1747625,240.25,240.25,17.42011,0.00527694268049222,17.42011,3299.525,3299.525,13.82,13.8249907205843,"2025-09-12 17:00:37.805643","2025-09-12 17:39:46.829000",226.82,-0.05,226.82,-0.05,0,240.25,238.18,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.01,0.01,4,4,1.0,1.0,0,11.94,0.0,0.0,0.0,2
58,binance,LINK/USDT:USDT,LINK,USDT,0,0.0002,0.66121044,USDT,0.0002,0.66611956,USDT,24.783,24.783,3306.71341044,24.967,24.967,23.21827,0.00702155497561263,23.21827,3306.0522,3306.0522,133.4,133.407291397578,"2025-09-12 18:00:36.162886","2025-09-12 18:31:03.764000",23.544,-0.05,23.544,-0.05,0,24.973,24.769,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.01,0.001,4,4,1.0,1.0,0,1.239,0.0,0.0,0.0,2
59,binance,XRP/USDT:USDT,XRP,USDT,0,0.0002,0.663705724,USDT,0.0005,1.66832455,USDT,3.0767,3.0767,3319.192325724,3.0935,3.0935,15.78844973,0.00475671433909939,15.78844973,3318.52862,3318.52862,1078.6,1078.62860354807,"2025-09-12 19:00:36.607040","2025-09-12 20:08:01.914000",2.9229,-0.05,2.9229,-0.05,0,3.0935,3.0659,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.1,0.0001,4,4,1.0,1.0,0,0.1538,0.0,0.0,0.0,2
60,binance,BTC/USDT:USDT,BTC,USDT,0,0.0005,1.6242548,USDT,0.0005,1.6139284,USDT,116018.2,116018.2,3250.1338548,115280.6,115280.6,-24.01509922,-0.00738895697619746,-24.01509922,3248.5096,3248.5096,0.028,0.0286473699840557,"2025-09-12 21:00:18.384889","2025-09-13 17:00:23.405000",110217.3,-0.05,110217.3,-0.05,0,116283.0,115117.2,exit_signal,closed,ImprovedADXRSI,"",60,FUTURES,0.001,0.1,4,4,1.0,1.0,0,5800.9,0.0,-0.12411601998935,0.0,2
61,binance,XRP/USDT:USDT,XRP,USDT,0,0.0002,0.664713684,USDT,0.0002,0.669994812,USDT,3.0963,3.0963,3324.233133684,3.1209,3.1209,25.0709315,0.00754186920464743,25.0709315,3323.56842,3323.56842,1073.4,1073.41546370964,"2025-09-12 22:00:37.799037","2025-09-12 22:31:08.158000",2.9415,-0.05,2.9415,-0.05,0,3.1248,3.0951,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.1,0.0001,4,4,1.0,1.0,0,0.1548,0.0,0.0,0.0,2
62,binance,LINK/USDT:USDT,LINK,USDT,0,0.0002,0.6647179,USDT,0.0005,1.68177625,USDT,24.95,24.95,3324.2542179,25.25,25.25,37.61650585,0.0113157729175608,37.61650585,3323.5895,3323.5895,133.21,133.211074159686,"2025-09-12 22:00:43.234572","2025-09-12 22:21:45.166000",23.703,-0.05,23.703,-0.05,0,25.25,24.948,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.01,0.001,4,4,1.0,1.0,0,1.247,0.0,0.0,0.0,2
63,binance,XRP/USDT:USDT,XRP,USDT,0,0.0002,0.668693,USDT,0.0005,1.68135375,USDT,3.1102,3.1102,3344.133693,3.1281,3.1281,16.22376025,0.00485140898641698,16.22376025,3343.465,3343.465,1075.0,1075.00074661169,"2025-09-12 23:00:36.694083","2025-09-13 08:34:35.520000",2.9547,-0.05,2.9547,-0.05,0,3.1281,3.0893,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.1,0.0001,4,4,1.0,1.0,0,0.1555,0.0,-0.668693,0.0,2
64,binance,ADA/USDT:USDT,ADA,USDT,0,0.0002,0.6686457,USDT,0.0002,0.6723738,USDT,0.9147,0.9147,3343.8971457,0.9198,0.9198,16.9643901,0.00507323920588136,16.9643901,3343.2285,3343.2285,3655.0,3655.2610933767,"2025-09-12 23:00:38.585014","2025-09-13 00:11:22.180000",0.869,-0.05,0.869,-0.05,0,0.9198,0.9121,roi,closed,ImprovedADXRSI,"",60,FUTURES,1.0,0.0001,4,4,1.0,1.0,0,0.0457,0.0,-0.3350904,0.0,2
65,binance,LINK/USDT:USDT,LINK,USDT,0,0.0002,0.669763024,USDT,0.0005,1.68382072,USDT,25.081,25.081,3349.484883024,25.222,25.222,16.47273626,0.00491799092555629,16.47273626,3348.81512,3348.81512,133.52,133.520967225257,"2025-09-13 00:11:23.567991","2025-09-13 01:20:08.711000",23.827,-0.05,23.827,-0.05,0,25.222,25.02,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.01,0.001,4,4,1.0,1.0,0,1.254,0.0,0.0,0.0,2
66,binance,ARB/USDT:USDT,ARB,USDT,0,0.0002,0.67080516,USDT,0.0002,0.674713,USDT,0.5493,0.5493,3354.69660516,0.5525,0.5525,17.86202938,0.00532448429241728,17.86202938,3354.0258,3354.0258,6106.0,6106.05451567267,"2025-09-13 01:20:11.913717","2025-09-13 09:12:19.755000",0.5219,-0.05,0.5219,-0.05,0,0.5525,0.5411,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.1,0.0001,4,4,1.0,1.0,0,0.0275,0.0,-0.331652464086,0.0,2
67,binance,ADA/USDT:USDT,ADA,USDT,0,0.0002,0.6717488,USDT,0.0002,0.6796908,USDT,0.9304,0.9304,3359.4157488,0.9414,0.9414,38.3585604,0.0114182236639516,38.3585604,3358.744,3358.744,3610.0,3610.48287783552,"2025-09-13 08:34:37.150921","2025-09-13 09:05:39.365000",0.8839,-0.05,0.8839,-0.05,0,0.9414,0.9304,roi,closed,ImprovedADXRSI,"",60,FUTURES,1.0,0.0001,4,4,1.0,1.0,0,0.0465,0.0,0.0,0.0,2
68,binance,XRP/USDT:USDT,XRP,USDT,0,0.0002,0.674259462,USDT,0.0005,1.694930685,USDT,3.1599,3.1599,3371.971569462,3.1773,3.1773,16.19486985,0.0048027895598728,16.19486985,3371.29731,3371.29731,1066.9,1066.91355644108,"2025-09-13 09:05:40.542449","2025-09-13 09:55:55.499000",3.002,-0.05,3.002,-0.05,0,3.1773,3.1564,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.1,0.0001,4,4,1.0,1.0,0,0.158,0.0,0.0,0.0,2
69,binance,LINK/USDT:USDT,LINK,USDT,0,0.0002,0.675391024,USDT,0.0005,1.6233833,USDT,25.498,25.498,3377.630511024,24.515,24.515,-132.81612429,-0.0393222775127449,-132.81612429,3376.95512,3376.95512,132.44,132.441621158594,"2025-09-13 09:12:20.792206","2025-09-13 17:10:30.421000",24.224,-0.05,24.224,-0.05,0,25.636,24.492,exit_signal,closed,ImprovedADXRSI,"",60,FUTURES,0.01,0.001,4,4,1.0,1.0,0,1.275,0.0,-0.3288299638316,0.0,2
70,binance,AVAX/USDT:USDT,AVAX,USDT,0,0.0002,0.6745026,USDT,0.0002,0.6634248,USDT,30.383,30.383,3373.1875026,29.884,29.884,-57.0578517,-0.0169151141630937,-57.0578517,3372.513,3372.513,111.0,111.316355585503,"2025-09-13 10:06:03.107371","2025-09-13 23:01:06.773000",28.864,-0.05,28.864,-0.05,0,30.499,29.273,exit_signal,closed,ImprovedADXRSI,"",60,FUTURES,1.0,0.001,4,4,1.0,1.0,0,1.519,0.0,-0.3309243,0.0,2
71,binance,DOGE/USDT:USDT,DOGE,USDT,0,0.0005,1.686983735,USDT,0.0005,1.624155515,USDT,0.29321,0.29321,3375.654453735,0.28229,0.28229,-129.63604869,-0.0384032342370126,-129.63604869,3373.96747,3373.96747,11507.0,11507.4248184032,"2025-09-13 17:00:26.502204","2025-09-14 14:00:12.772000",0.27855,-0.05,0.27855,-0.05,0,0.29488,0.28049,exit_signal,closed,ImprovedADXRSI,"",60,FUTURES,1.0,1.0e-05,4,4,1.0,1.0,0,0.01466,0.0,-0.668469442419,0.0,2
72,binance,SOL/USDT:USDT,SOL,USDT,0,0.0002,0.66278696,USDT,0.0002,0.6664372,USDT,246.94,246.94,3314.59758696,248.3,248.3,16.63434383,0.00501851081272773,16.63434383,3313.9348,3313.9348,13.42,13.4218566909823,"2025-09-14 04:00:19.885343","2025-09-14 17:51:40.161000",234.6,-0.05,234.6,-0.05,0,248.3,241.45,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.01,0.01,4,4,1.0,1.0,0,12.35,0.0,-0.287632007066686,0.0,2
73,binance,LTC/USDT:USDT,LTC,USDT,0,0.0002,0.651044976,USDT,0.0002,0.647591452,USDT,116.88,116.88,3254.573835024,116.26,116.26,16.29406044,0.00500651122572545,16.29406044,3255.22488,3255.22488,27.851,27.8514510935447,"2025-09-14 05:00:25.873554","2025-09-14 11:17:29.968000",122.72,-0.05,122.72,-0.05,0,117.46,116.26,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.001,0.01,4,4,1.0,1.0,1,226.81,0.0,0.325076872,0.0,2
74,binance,XRP/USDT:USDT,XRP,USDT,0,0.0002,0.654132508,USDT,0.0002,0.649736656,USDT,3.0803,3.0803,3270.008407492,3.0596,3.0596,20.67539084,0.00632273323598498,20.67539084,3270.66254,3270.66254,1061.8,1061.83065325829,"2025-09-14 11:17:31.219707","2025-09-14 11:47:38.315000",3.2343,-0.05,3.2343,-0.05,0,3.0807,3.0566,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.1,0.0001,4,4,1.0,1.0,1,5.9775,0.0,0.0,0.0,2
75,binance,NEAR/USDT:USDT,NEAR,USDT,0,0.0002,0.657988,USDT,0.0002,0.654346,USDT,2.71,2.71,3289.282012,2.695,2.695,16.897666,0.00513718979958353,16.897666,3289.94,3289.94,1214.0,1214.16921864557,"2025-09-14 11:47:39.583143","2025-09-14 12:51:33.666000",2.845,-0.05,2.845,-0.05,0,2.725,2.695,roi,closed,ImprovedADXRSI,"",60,FUTURES,1.0,0.001,4,4,1.0,1.0,1,5.234,0.0,0.0,0.0,2
76,binance,XRP/USDT:USDT,XRP,USDT,0,0.0002,0.661269688,USDT,0.0005,1.64382258,USDT,3.0406,3.0406,3305.687170312,3.0234,3.0234,16.39818773,0.00496059877573119,16.39818773,3306.34844,3306.34844,1087.4,1087.43385030241,"2025-09-14 12:51:34.845541","2025-09-14 14:24:38.159000",3.1926,-0.05,3.1926,-0.05,0,3.0515,3.0234,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.1,0.0001,4,4,1.0,1.0,1,5.9004,0.0,0.0,0.0,2
77,binance,LTC/USDT:USDT,LTC,USDT,0,0.0002,0.65017314,USDT,0.0005,1.61609616,USDT,114.9,114.9,3250.21552686,114.24,114.24,16.4071107,0.00504800699043203,16.4071107,3250.8657,3250.8657,28.293,28.2934390685291,"2025-09-14 14:00:14.681643","2025-09-14 14:37:22.895000",120.64,-0.05,120.64,-0.05,0,115.3,114.24,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.001,0.01,4,4,1.0,1.0,1,222.97,0.0,0.0,0.0,2
78,binance,ATOM/USDT:USDT,ATOM,USDT,0,0.0002,0.659110994,USDT,0.0002,0.655420086,USDT,4.643,4.643,3294.895859006,4.617,4.617,17.14000892,0.00520198806076098,17.14000892,3295.55497,3295.55497,709.79,709.798095148072,"2025-09-14 14:24:39.721971","2025-09-14 15:05:44.557000",4.875,-0.05,4.875,-0.05,0,4.659,4.611,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.01,0.001,4,4,1.0,1.0,1,9.001,0.0,0.0,0.0,2
79,binance,DOGE/USDT:USDT,DOGE,USDT,0,0.0002,0.661204092,USDT,0.0002,0.679762424,USDT,0.27327,0.27327,3305.359255908,0.28094,0.28094,-94.13262652,-0.0284787883047046,-94.13262652,3306.02046,3306.02046,12098.0,12098.7148619272,"2025-09-14 16:00:14.078106","2025-09-14 23:00:20.659000",0.28693,-0.05,0.28693,-0.05,0,0.28307,0.27276,exit_signal,closed,ImprovedADXRSI,"",60,FUTURES,1.0,1.0e-05,4,4,1.0,1.0,1,0.53029,0.0,0.0,0.0,2
80,binance,LINK/USDT:USDT,LINK,USDT,0,0.0002,0.659718972,USDT,0.0002,0.655431156,USDT,24.002,24.002,3297.935141028,23.846,23.846,20.2083417,0.00612757402309035,20.2083417,3298.59486,3298.59486,137.43,137.43405428533,"2025-09-14 16:00:22.391898","2025-09-15 07:43:53.286000",25.202,-0.05,25.202,-0.05,0,24.416,23.843,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.01,0.001,4,4,1.0,1.0,1,46.577,0.0,0.0844118294960268,0.0,2
81,binance,XRP/USDT:USDT,XRP,USDT,0,0.0002,0.662264622,USDT,0.0002,0.658689732,USDT,3.0567,3.0567,3310.660845378,3.0402,3.0402,16.55349565,0.00500005782021141,16.55349565,3311.32311,3311.32311,1083.3,1083.35242337543,"2025-09-14 17:51:41.249948","2025-09-14 18:37:56.660000",3.2095,-0.05,3.2095,-0.05,0,3.0571,3.0399,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.1,0.0001,4,4,1.0,1.0,1,5.9317,0.0,0.0,0.0,2
82,binance,ADA/USDT:USDT,ADA,USDT,0,0.0002,0.66333146,USDT,0.0005,1.64826575,USDT,0.8899,0.8899,3315.99396854,0.8845,0.8845,17.89175991,0.00539559482910567,17.89175991,3316.6573,3316.6573,3727.0,3727.07640501273,"2025-09-14 18:37:58.004946","2025-09-15 01:05:30.820000",0.9343,-0.05,0.9343,-0.05,0,0.8972,0.8845,roi,closed,ImprovedADXRSI,"",60,FUTURES,1.0,0.0001,4,4,1.0,1.0,1,1.7269,0.0,0.07755711831,0.0,2
83,binance,ETH/USDT:USDT,ETH,USDT,0,0.0002,0.648758676,USDT,0.0002,0.64522844,USDT,4627.38,4627.38,3243.144621324,4602.2,4602.2,16.35719288,0.00504362117324335,16.35719288,3243.79338,3243.79338,0.701,0.70136831711865,"2025-09-14 23:00:22.091272","2025-09-14 23:32:30.661000",4858.74,-0.05,4858.74,-0.05,0,4628.39,4602.2,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.001,0.01,4,4,1.0,1.0,1,8988.36,0.0,0.0,0.0,2
84,binance,DOT/USDT:USDT,DOT,USDT,0,0.0002,0.65212406,USDT,0.0002,0.6484919,USDT,4.309,4.309,3259.96817594,4.285,4.285,17.18666083,0.00527203331518544,17.18666083,3260.6203,3260.6203,756.7,756.796717684962,"2025-09-14 23:32:31.928604","2025-09-15 07:34:47.778000",4.524,-0.05,4.524,-0.05,0,4.4,4.285,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.1,0.001,4,4,1.0,1.0,1,8.35,0.0,0.3264767939174,0.0,2
85,binance,ETH/USDT:USDT,ETH,USDT,0,0.0002,0.658875572,USDT,0.0005,1.67294,USDT,4588.27,4588.27,3293.718984428,4660.0,4660.0,-53.83395557,-0.0163444288430541,-53.83395557,3294.37786,3294.37786,0.718,0.718737591613615,"2025-09-15 01:05:37.222428","2025-09-15 06:00:43.671000",4817.68,-0.05,4817.68,-0.05,0,4662.47,4578.37,exit_signal,closed,ImprovedADXRSI,"",60,FUTURES,0.001,0.01,4,4,1.0,1.0,1,8912.39,0.0,0.0,0.0,2
87,binance,ADA/USDT:USDT,ADA,USDT,0,0.0002,0.6584268,USDT,0.0005,1.616958,USDT,0.8765,0.8765,3291.4755732,0.861,0.861,55.9426152,0.016996211564047,55.9426152,3292.134,3292.134,3756.0,3756.48198632097,"2025-09-15 08:00:37.168926","2025-09-15 08:02:56.341000",0.9203,-0.05,0.9203,-0.05,0,0.8766,0.861,roi,closed,ImprovedADXRSI,"",60,FUTURES,1.0,0.0001,4,4,1.0,1.0,1,1.7009,0.0,0.0,0.0,2
88,binance,LINK/USDT:USDT,LINK,USDT,0,0.0002,0.658504728,USDT,0.0005,1.61778026,USDT,23.814,23.814,3291.865135272,23.402,23.402,54.68683501,0.0166127203766753,54.68683501,3292.52364,3292.52364,138.26,138.261378223328,"2025-09-15 08:00:38.078184","2025-09-15 08:02:57.700000",25.004,-0.05,25.004,-0.05,0,23.818,23.402,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.01,0.001,4,4,1.0,1.0,1,46.212,0.0,0.0,0.0,2
89,binance,DOT/USDT:USDT,DOT,USDT,0,0.0002,0.6655168,USDT,0.0002,0.6615173,USDT,4.16,4.16,3326.9184832,4.135,4.135,18.6704659,0.00561193969563143,18.6704659,3327.584,3327.584,799.9,799.901230827764,"2025-09-15 08:02:58.292103","2025-09-15 15:17:09.863000",4.368,-0.05,4.368,-0.05,0,4.211,4.135,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.1,0.001,4,4,1.0,1.0,1,8.061,0.0,0.0,0.0,2
90,binance,XRP/USDT:USDT,XRP,USDT,0,0.0002,0.66546795,USDT,0.0005,1.653973725,USDT,2.9855,2.9855,3326.67428205,2.9681,2.9681,17.07285832,0.00513210999108671,17.07285832,3327.33975,3327.33975,1114.5,1114.58352712896,"2025-09-15 08:10:37.400262","2025-09-15 08:48:49.465000",3.1347,-0.05,3.1347,-0.05,0,2.9938,2.9681,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.1,0.0001,4,4,1.0,1.0,1,5.7935,0.0,0.0,0.0,2
91,binance,ETH/USDT:USDT,ETH,USDT,0,0.0002,0.665956352,USDT,0.0005,1.65573872,USDT,4524.16,4524.16,3329.115803648,4499.29,4499.29,15.98262493,0.00480086181216239,15.98262493,3329.78176,3329.78176,0.736,0.736710356260205,"2025-09-15 10:00:34.741841","2025-09-15 13:44:28.538000",4750.36,-0.05,4750.36,-0.05,0,4539.69,4499.29,roi,closed,ImprovedADXRSI,"",60,FUTURES,0.001,0.01,4,4,1.0,1.0,1,8787.87,0.0,0.0,0.0,2
92,binance,XRP/USDT:USDT,XRP,USDT,1,0.0002,0.66656448,USDT,0.0002,,,2.976,2.976,3332.15583552,,,0.0,,,3332.8224,3332.8224,1119.9,1119.95817385019,"2025-09-15 10:00:37.097949",,3.1248,-0.05,3.1248,-0.05,0,3.0386,2.9655,,,ImprovedADXRSI,"",60,FUTURES,0.1,0.0001,4,4,1.0,1.0,1,5.7751,0.0,0.109284754959192,0.109284754959192,2
93,binance,DOGE/USDT:USDT,DOGE,USDT,1,0.0005,1.66897422,USDT,0.0005,,,0.26217,0.26217,3336.27946578,,,0.0,,,3337.94844,3337.94844,12732.0,12732.4128997953,"2025-09-15 13:44:32.058608",,0.27527,-0.05,0.27527,-0.05,0,0.26672,0.26098,,,ImprovedADXRSI,"",60,FUTURES,1.0,1.0e-05,4,4,1.0,1.0,1,0.50875,0.0,0.19002149073646,0.19002149073646,2
94,binance,ETH/USDT:USDT,ETH,USDT,1,0.0002,0.66844827,USDT,0.0002,,,4486.23,4486.23,3341.57290173,,,0.0,,,3342.24135,3342.24135,0.745,0.745385101553197,"2025-09-15 15:17:10.959137",,4710.54,-0.05,4710.54,-0.05,0,4508.84,4464.29,,,ImprovedADXRSI,"",60,FUTURES,0.001,0.01,4,4,1.0,1.0,1,8714.19,0.0,0.119405474854771,0.119405474854771,2
